schema_version,observed_epoch_s,elapsed_s,event_seq,event_time_s,event_epoch_s,endpoint_id,action,tier,selected_job_id,selected_request_id,target_job_id,head_work,reclaim_debt,hold_duration_s,constraint_conflict,ready_jobs,fitting_jobs,debt_by_job,debt_cap_by_job,recovery_inflight_by_job,active_requests,active_work,avoidable_idle,foreign_grant_over_debt_critical
2,1786671740.008354,33.53228759765625,107,10610466.143373996,1786671739.71875,endpoint-0,grant,saor_fallback,3642,3642:request:300855,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 34821.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64857,False,False
2,1786671740.3826718,33.90660548210144,97,10610466.633218719,1786671740.2085948,endpoint-1,grant,slo_priority,3641,3641:request:300053,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 1411.0], [""3642"", 70.5]]","[[""3642"", 16384.0]]",[],50,64770,False,False
2,1786671740.3826718,33.90660548210144,98,10610466.635566276,1786671740.2109418,endpoint-1,grant,slo_priority,3641,3641:request:300054,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 1411.0], [""3642"", 70.5]]","[[""3642"", 16384.0]]",[],51,65175,False,False
2,1786671740.7613513,34.285284996032715,108,10610467.124165058,1786671740.6995404,endpoint-0,grant,saor_fallback,3642,3642:request:300866,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 37036.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],53,61905,False,False
2,1786671740.7613513,34.285284996032715,109,10610467.184266672,1786671740.7596421,endpoint-0,grant,saor_fallback,3642,3642:request:300872,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 37036.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],54,63538,False,False
2,1786671740.7613513,34.285284996032715,99,10610467.118322955,1786671740.6936994,endpoint-1,grant,slo_priority,3641,3641:request:300055,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 2007.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],51,64309,False,False
2,1786671740.7613513,34.285284996032715,100,10610467.118637303,1786671740.6940129,endpoint-1,grant,saor_fallback,3642,3642:request:300865,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 2007.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],52,65463,False,False
2,1786671740.7613513,34.285284996032715,101,10610467.179554109,1786671740.7549303,endpoint-1,grant,saor_fallback,3642,3642:request:300871,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 2695.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],52,65441,False,False
2,1786671741.5203605,35.044294118881226,110,10610467.725459168,1786671741.300835,endpoint-0,grant,saor_fallback,3642,3642:request:300880,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 37036.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,65120,False,False
2,1786671741.5203605,35.044294118881226,102,10610467.711836014,1786671741.2872121,endpoint-1,grant,saor_fallback,3642,3642:request:300876,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 4112.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],51,64126,False,False
2,1786671741.5203605,35.044294118881226,103,10610467.717473516,1786671741.292849,endpoint-1,grant,saor_fallback,3642,3642:request:300878,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 4920.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],51,64090,False,False
2,1786671741.5203605,35.044294118881226,104,10610467.721817218,1786671741.2971928,endpoint-1,grant,saor_fallback,3642,3642:request:300879,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 4920.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],52,65235,False,False
2,1786671741.5203605,35.044294118881226,105,10610467.730124092,1786671741.3054996,endpoint-1,grant,saor_fallback,3642,3642:request:300882,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 5600.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],52,65500,False,False
2,1786671741.9005787,35.42451238632202,111,10610468.182627192,1786671741.7580035,endpoint-0,grant,saor_fallback,3642,3642:request:300886,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 37691.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64945,False,False
2,1786671741.9005787,35.42451238632202,112,10610468.191831572,1786671741.7672076,endpoint-0,grant,saor_fallback,3642,3642:request:300892,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 38406.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64929,False,False
2,1786671742.2641306,35.7880642414093,113,10610468.45826154,1786671742.0336375,endpoint-0,grant,saor_fallback,3642,3642:request:300895,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 39050.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64903,False,False
2,1786671742.2641306,35.7880642414093,114,10610468.64076591,1786671742.216142,endpoint-0,grant,saor_fallback,3642,3642:request:300903,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 39787.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64882,False,False
2,1786671742.2641306,35.7880642414093,106,10610468.463713292,1786671742.0390887,endpoint-1,grant,saor_fallback,3642,3642:request:300897,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 8693.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,60832,False,False
2,1786671742.2641306,35.7880642414093,107,10610468.466374826,1786671742.0417502,endpoint-1,grant,saor_fallback,3642,3642:request:300900,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 8693.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],50,62138,False,False
2,1786671742.6344512,36.158384799957275,115,10610468.835892096,1786671742.411268,endpoint-0,grant,saor_fallback,3642,3642:request:300906,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 40489.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,64866,False,False
2,1786671742.6344512,36.158384799957275,116,10610468.942631032,1786671742.5180066,endpoint-0,grant,slo_priority,3641,3641:request:300056,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 40489.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],56,65171,False,False
2,1786671742.6344512,36.158384799957275,117,10610468.945538292,1786671742.5209136,endpoint-0,grant,slo_priority,3641,3641:request:300057,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 40489.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,65432,False,False
2,1786671742.6344512,36.158384799957275,118,10610469.051706752,1786671742.6270828,endpoint-0,grant,slo_priority,3641,3641:request:300066,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 40386.5], [""3642"", 103.0]]","[[""3642"", 16384.0]]",[],57,65434,False,False
2,1786671742.6344512,36.158384799957275,108,10610468.948563224,1786671742.5239387,endpoint-1,grant,slo_priority,3641,3641:request:300060,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 8640.5], [""3642"", 53.0]]","[[""3642"", 16384.0]]",[],50,62142,False,False
2,1786671742.6344512,36.158384799957275,109,10610468.951031704,1786671742.5264072,endpoint-1,grant,slo_priority,3641,3641:request:300061,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 8640.5], [""3642"", 53.0]]","[[""3642"", 16384.0]]",[],51,62605,False,False
2,1786671742.6344512,36.158384799957275,110,10610469.057394244,1786671742.6327698,endpoint-1,grant,slo_priority,3641,3641:request:300067,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 8640.5], [""3642"", 53.0]]","[[""3642"", 16384.0]]",[],52,63017,False,False
2,1786671743.0210865,36.54502010345459,119,10610469.077839645,1786671742.6532152,endpoint-0,grant,slo_priority,3641,3641:request:300075,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 40977.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,64610,False,False
2,1786671743.0210865,36.54502010345459,120,10610469.1983001,1786671742.773676,endpoint-0,grant,saor_fallback,3642,3642:request:300910,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 41594.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,64641,False,False
2,1786671743.0210865,36.54502010345459,121,10610469.241142958,1786671742.816519,endpoint-0,grant,saor_fallback,3642,3642:request:300911,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 42312.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,64591,False,False
2,1786671743.388998,36.91293168067932,122,10610469.480988784,1786671743.0563648,endpoint-0,grant,saor_fallback,3642,3642:request:300914,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 42887.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,64662,False,False
2,1786671743.388998,36.91293168067932,123,10610469.693160277,1786671743.2685359,endpoint-0,grant,slo_priority,3641,3641:request:300079,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 43459.0], [""3642"", 149.0]]","[[""3642"", 16384.0]]",[],56,63139,False,False
2,1786671743.388998,36.91293168067932,124,10610469.695833161,1786671743.2712088,endpoint-0,grant,slo_priority,3641,3641:request:300085,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 43459.0], [""3642"", 149.0]]","[[""3642"", 16384.0]]",[],57,63416,False,False
2,1786671743.388998,36.91293168067932,125,10610469.698290996,1786671743.2736666,endpoint-0,grant,slo_priority,3641,3641:request:300088,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 43459.0], [""3642"", 149.0]]","[[""3642"", 16384.0]]",[],58,63687,False,False
2,1786671743.388998,36.91293168067932,126,10610469.70305682,1786671743.2784324,endpoint-0,grant,slo_priority,3641,3641:request:300090,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 43459.0], [""3642"", 149.0]]","[[""3642"", 16384.0]]",[],59,64111,False,False
2,1786671743.388998,36.91293168067932,127,10610469.710177772,1786671743.2855532,endpoint-0,grant,slo_priority,3641,3641:request:300100,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 43459.0], [""3642"", 149.0]]","[[""3642"", 16384.0]]",[],60,64405,False,False
2,1786671743.388998,36.91293168067932,111,10610469.486272063,1786671743.0616477,endpoint-1,grant,saor_fallback,3642,3642:request:300916,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 9294.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],52,63165,False,False
2,1786671743.388998,36.91293168067932,112,10610469.490321817,1786671743.0656972,endpoint-1,grant,saor_fallback,3642,3642:request:300919,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 9294.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],53,64462,False,False
2,1786671743.388998,36.91293168067932,113,10610469.700707044,1786671743.2760825,endpoint-1,grant,slo_priority,3641,3641:request:300089,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9294.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],54,64741,False,False
2,1786671743.388998,36.91293168067932,114,10610469.705368325,1786671743.2807436,endpoint-1,grant,slo_priority,3641,3641:request:300095,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9294.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],55,65013,False,False
2,1786671743.388998,36.91293168067932,115,10610469.7077525,1786671743.283128,endpoint-1,grant,slo_priority,3641,3641:request:300096,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9294.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],56,65517,False,False
2,1786671743.7819157,37.30584931373596,128,10610470.13171782,1786671743.7070932,endpoint-0,grant,slo_priority,3641,3641:request:300104,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],57,61551,False,False
2,1786671743.7819157,37.30584931373596,129,10610470.134346481,1786671743.7097218,endpoint-0,grant,slo_priority,3641,3641:request:300106,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],58,61833,False,False
2,1786671743.7819157,37.30584931373596,130,10610470.136903448,1786671743.7122788,endpoint-0,grant,slo_priority,3641,3641:request:300107,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],59,62101,False,False
2,1786671743.7819157,37.30584931373596,131,10610470.13938024,1786671743.7147555,endpoint-0,grant,slo_priority,3641,3641:request:300108,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],60,62551,False,False
2,1786671743.7819157,37.30584931373596,132,10610470.146986764,1786671743.722362,endpoint-0,grant,slo_priority,3641,3641:request:300120,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],61,63071,False,False
2,1786671743.7819157,37.30584931373596,133,10610470.149398528,1786671743.724774,endpoint-0,grant,slo_priority,3641,3641:request:300122,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],62,63338,False,False
2,1786671743.7819157,37.30584931373596,134,10610470.151947873,1786671743.7273233,endpoint-0,grant,slo_priority,3641,3641:request:300124,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],63,63604,False,False
2,1786671743.7819157,37.30584931373596,116,10610469.9697598,1786671743.545136,endpoint-1,grant,slo_priority,3641,3641:request:300102,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 9985.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],56,64376,False,False
2,1786671743.7819157,37.30584931373596,117,10610470.129088191,1786671743.7044637,endpoint-1,grant,slo_priority,3641,3641:request:300103,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9985.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],57,64650,False,False
2,1786671743.7819157,37.30584931373596,118,10610470.142009236,1786671743.7173848,endpoint-1,grant,slo_priority,3641,3641:request:300115,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9985.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],58,65041,False,False
2,1786671743.7819157,37.30584931373596,119,10610470.14455894,1786671743.7199345,endpoint-1,grant,slo_priority,3641,3641:request:300119,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 9985.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],59,65480,False,False
2,1786671743.7819157,37.30584931373596,120,10610470.16159104,1786671743.7369666,endpoint-1,grant,slo_priority,3641,3641:request:300125,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 10583.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],59,64662,False,False
2,1786671744.1552842,37.67921781539917,135,10610470.347290536,1786671743.922666,endpoint-0,grant,slo_priority,3641,3641:request:300130,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],64,63876,False,False
2,1786671744.1552842,37.67921781539917,136,10610470.350060456,1786671743.925436,endpoint-0,grant,slo_priority,3641,3641:request:300131,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],65,64329,False,False
2,1786671744.1552842,37.67921781539917,137,10610470.352800643,1786671743.9281762,endpoint-0,grant,slo_priority,3641,3641:request:300134,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],66,64630,False,False
2,1786671744.1552842,37.67921781539917,138,10610470.360264014,1786671743.9356396,endpoint-0,grant,slo_priority,3641,3641:request:300137,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],67,65018,False,False
2,1786671744.1552842,37.67921781539917,139,10610470.362721048,1786671743.9380965,endpoint-0,grant,slo_priority,3641,3641:request:300138,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 44676.0], [""3642"", 35.5]]","[[""3642"", 16384.0]]",[],68,65471,False,False
2,1786671744.1552842,37.67921781539917,121,10610470.344408676,1786671743.9197845,endpoint-1,grant,slo_priority,3641,3641:request:300126,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 10538.0], [""3642"", 45.0]]","[[""3642"", 16384.0]]",[],59,64846,False,False
2,1786671744.1552842,37.67921781539917,122,10610470.35530274,1786671743.9306784,endpoint-1,grant,slo_priority,3641,3641:request:300135,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 10538.0], [""3642"", 45.0]]","[[""3642"", 16384.0]]",[],60,65128,False,False
2,1786671744.1552842,37.67921781539917,123,10610470.357827595,1786671743.933203,endpoint-1,grant,slo_priority,3641,3641:request:300136,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 10538.0], [""3642"", 45.0]]","[[""3642"", 16384.0]]",[],61,65467,False,False
2,1786671744.5520303,38.07596397399902,140,10610470.94045322,1786671744.5158288,endpoint-0,grant,saor_fallback,3642,3642:request:300933,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 45408.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,65327,False,False
2,1786671744.5520303,38.07596397399902,124,10610470.895879036,1786671744.471255,endpoint-1,grant,slo_priority,3641,3641:request:300139,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 11163.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],61,64533,False,False
2,1786671744.5520303,38.07596397399902,125,10610470.91646824,1786671744.4918442,endpoint-1,grant,saor_fallback,3642,3642:request:300922,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 11790.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],61,64540,False,False
2,1786671744.5520303,38.07596397399902,126,10610470.936463185,1786671744.5118387,endpoint-1,grant,saor_fallback,3642,3642:request:300930,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 12444.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],61,64564,False,False
2,1786671744.9050775,38.42901110649109,141,10610471.153777607,1786671744.7291539,endpoint-0,grant,saor_fallback,3642,3642:request:300935,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 46114.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,65309,False,False
2,1786671745.2670357,38.790969371795654,142,10610471.565920006,1786671745.1412961,endpoint-0,grant,slo_priority,3641,3641:request:300166,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 46704.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64550,False,False
2,1786671745.2670357,38.790969371795654,143,10610471.569397053,1786671745.1447725,endpoint-0,grant,saor_fallback,3642,3642:request:300937,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 47297.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64748,False,False
2,1786671745.2670357,38.790969371795654,144,10610471.58266024,1786671745.1580358,endpoint-0,grant,saor_fallback,3642,3642:request:300957,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 47886.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,65341,False,False
2,1786671745.2670357,38.790969371795654,145,10610471.59456232,1786671745.1699376,endpoint-0,grant,slo_priority,3641,3641:request:300173,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641""]","[[""3641"", 47784.5], [""3642"", 101.5]]","[[""3642"", 16384.0]]",[],68,65363,False,False
2,1786671745.2670357,38.790969371795654,146,10610471.608535267,1786671745.1839108,endpoint-0,grant,slo_priority,3641,3641:request:300185,,0,0,0.0,False,"[""3641"", ""3642""]","[""3641"", ""3642""]","[[""3641"", 48438.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64366,False,False
2,1786671745.2670357,38.790969371795654,127,10610471.482364193,1786671745.0577397,endpoint-1,grant,slo_priority,3641,3641:request:300140,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 27927.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,34041,False,False
2,1786671745.2670357,38.790969371795654,128,10610471.485158982,1786671745.0605345,endpoint-1,grant,slo_priority,3641,3641:request:300147,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 28567.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,33218,False,False
2,1786671745.2670357,38.790969371795654,129,10610471.488518557,1786671745.063894,endpoint-1,grant,slo_priority,3641,3641:request:300156,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 29219.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,32314,False,False
2,1786671745.2670357,38.790969371795654,130,10610471.491029518,1786671745.0664048,endpoint-1,grant,slo_priority,3641,3641:request:300163,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 29983.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,31087,False,False
2,1786671745.2670357,38.790969371795654,131,10610471.57373682,1786671745.1491122,endpoint-1,grant,saor_fallback,3642,3642:request:300939,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],36,28724,False,False
2,1786671745.2670357,38.790969371795654,132,10610471.576391589,1786671745.151767,endpoint-1,grant,saor_fallback,3642,3642:request:300954,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],37,30086,False,False
2,1786671745.2670357,38.790969371795654,133,10610471.586633882,1786671745.1620092,endpoint-1,grant,saor_fallback,3642,3642:request:300977,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,31304,False,False
2,1786671745.2670357,38.790969371795654,134,10610471.589636177,1786671745.1650116,endpoint-1,grant,slo_priority,3641,3641:request:300171,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],39,31566,False,False
2,1786671745.2670357,38.790969371795654,135,10610471.5921903,1786671745.1675658,endpoint-1,grant,slo_priority,3641,3641:request:300172,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],40,31839,False,False
2,1786671745.2670357,38.790969371795654,136,10610471.596940042,1786671745.1723154,endpoint-1,grant,slo_priority,3641,3641:request:300174,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],41,32268,False,False
2,1786671745.2670357,38.790969371795654,137,10610471.6001268,1786671745.1755023,endpoint-1,grant,slo_priority,3641,3641:request:300178,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],42,32569,False,False
2,1786671745.648203,39.172136545181274,147,10610471.89689566,1786671745.472272,endpoint-0,grant,saor_fallback,3642,3642:request:300987,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 49087.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64400,False,False
2,1786671745.648203,39.172136545181274,148,10610471.9712499,1786671745.546626,endpoint-0,grant,saor_fallback,3642,3642:request:300991,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 49678.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64678,False,False
2,1786671745.648203,39.172136545181274,149,10610471.985001048,1786671745.5603766,endpoint-0,grant,saor_fallback,3642,3642:request:301005,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 50264.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64728,False,False
2,1786671745.648203,39.172136545181274,150,10610471.992584748,1786671745.5679603,endpoint-0,grant,saor_fallback,3642,3642:request:301012,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 50907.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64792,False,False
2,1786671745.648203,39.172136545181274,151,10610472.003300466,1786671745.578676,endpoint-0,grant,saor_fallback,3642,3642:request:301019,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 51569.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64644,False,False
2,1786671745.648203,39.172136545181274,152,10610472.011005571,1786671745.586381,endpoint-0,grant,saor_fallback,3642,3642:request:301022,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 52174.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64873,False,False
2,1786671745.648203,39.172136545181274,153,10610472.021831112,1786671745.5972068,endpoint-0,grant,saor_fallback,3642,3642:request:301025,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 52919.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,64807,False,False
2,1786671745.648203,39.172136545181274,154,10610472.0274643,1786671745.6028397,endpoint-0,grant,saor_fallback,3642,3642:request:301028,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 53530.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],68,65020,False,False
2,1786671745.648203,39.172136545181274,138,10610471.975754933,1786671745.5511303,endpoint-1,grant,saor_fallback,3642,3642:request:300994,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],43,33855,False,False
2,1786671745.648203,39.172136545181274,139,10610471.97865734,1786671745.5540328,endpoint-1,grant,saor_fallback,3642,3642:request:300995,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],44,35352,False,False
2,1786671745.648203,39.172136545181274,140,10610471.981157249,1786671745.5565326,endpoint-1,grant,saor_fallback,3642,3642:request:300996,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],45,37039,False,False
2,1786671745.648203,39.172136545181274,141,10610471.988732716,1786671745.5641081,endpoint-1,grant,saor_fallback,3642,3642:request:301010,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],46,38432,False,False
2,1786671745.648203,39.172136545181274,142,10610471.996579785,1786671745.5719552,endpoint-1,grant,saor_fallback,3642,3642:request:301014,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],47,39953,False,False
2,1786671745.648203,39.172136545181274,143,10610471.999094998,1786671745.5744703,endpoint-1,grant,saor_fallback,3642,3642:request:301016,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 31995.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],48,41408,False,False
